,rpm,Q_pcm,soc,outdoor_temp,e_price,load,u_pcm_charge,u_pcm_discharge,e,EER
45,120.95563718838972,0.0,-5.185185185185184,22.5749999999999,0.08598,0.0,0.0,0.0,-0.0,-1.3838173136379157
46,241.59954612547907,0.0,-5.370370370370369,21.9749999999999,0.08266,0.0,0.0,0.0,-0.0,-0.23212468234803474
47,0.0,0.0,-5.74074074074074,21.375,0.08178,0.0,0.0,0.0,-0.0,-2.177920609901091
48,0.0,0.0,-6.11111111111111,20.7749999999999,0.07953,0.0,1.0,1.0,-0.0,-2.035313101549677
49,0.0,0.0,-6.11111111111111,20.2624999999999,0.08315,0.0,0.0,0.0,-0.0,-1.9115524310893148
50,0.0,0.0,-6.48148148148148,19.85,0.078,0.0,0.0,0.0,-0.0,-1.810635135960858
51,1200.0,0.0,-6.666666666666665,19.5375,0.07831,0.0,0.0,0.0,0.0,6.450877657232302
52,344.83291953516436,0.0,-6.666666666666665,19.325,0.078,0.0,1.0,1.0,0.0,1.229368829270098
53,0.054813004455134366,0.0,-7.2222222222222205,19.3,0.078,0.0,0.0,0.0,-0.0,-1.6737698318614724
54,0.0,0.0,-7.777777777777776,19.6499999999999,0.08315,0.0,0.0,0.0,-0.0,-1.7612865547980867
55,0.0,0.0,-7.777777777777777,20.3125,0.08315,0.0,1.0,1.0,-0.0,-1.923705736670211
56,947.7559283447102,0.0,-7.4074074074074066,21.1875,0.07266,1.0943803299491215,1.0,1.0,0.22882064243255146,4.782699315564187
57,2373.8732878333267,-5.0,-6.666666666666666,22.175,0.06935,1.094250029517053,0.0,1.0,0.12793989663161198,8.552844408400754
58,0.0,5.0,-6.111111111111111,23.0,0.0664,2.7741465495025315,1.0,0.0,-1.0871405253087136,-2.5517828513611533
59,1527.2308579706562,5.0,-5.37037037037037,23.7999999999999,0.06423999999999999,8.759460657572381,1.0,0.0,1.2994007264655265,6.741154194517662
60,2900.0,5.0,-4.444444444444445,24.5125,0.0583,14.900973738420394,1.0,0.0,1.9695122519282102,7.565819265065198
61,2900.0,5.0,-3.703703703703704,25.0375,0.05736,21.26629228452238,1.0,0.0,2.8528794996950397,7.454325458469469
62,1966.1216222986388,0.0,-3.148148148148149,25.3624999999999,0.06665,4.909029248210138,0.0,0.0,0.6548973700149763,7.495875648573573
63,2899.993543222182,-5.0,-2.7777777777777786,25.575,0.06854,2.1773553702599875,0.0,1.0,0.29655585810456286,7.342142502854461
64,2900.0,5.0,-2.5925925925925934,25.6,0.07739,19.44254543038153,1.0,0.0,2.6499456569304036,7.336960054080141
65,2900.0,5.0,-2.222222222222223,25.4249999999999,0.07933,16.017498381634923,1.0,0.0,2.1723820837777437,7.3732417981374185
66,0.0,5.0,-2.222222222222223,24.9624999999999,0.09690000000000001,6.8345635710657415,1.0,0.0,-2.2940835045696084,-2.9792130746121073
67,1550.3828226964333,0.0,-2.222222222222223,24.375,0.10890000000000001,3.7891150347934137,0.0,0.0,0.566217504610236,6.691977912978345
68,0.0,0.0,-2.4074074074074083,23.6875,0.10890000000000001,0.0,0.0,0.0,-0.0,-2.704517637413628
69,1925.9955991715246,-5.0,-2.7777777777777786,22.8125,0.095,0.0,0.0,1.0,0.0,7.980160615720907
70,0.042300925531569875,0.0,-3.148148148148149,21.8249999999999,0.07798999999999999,0.0,0.0,0.0,-0.0,-2.2828756045311795
71,77.52078178522505,0.0,-3.333333333333334,20.9125,0.09,0.0,0.0,0.0,-0.0,-1.3748366678936226
72,1836.7071846200902,-5.0,-3.703703703703704,19.925,0.09035,0.0,0.0,1.0,0.0,8.484698232377497
73,0.0,0.0,-3.8888888888888893,19.1,0.09035,0.0,0.0,0.0,-0.0,-1.624167093711282
74,447.91838108531834,0.0,-3.8888888888888893,18.2125,0.08244,0.0,0.0,0.0,0.0,2.293849090747485
75,0.0,0.0,-3.8888888888888893,17.75,0.08244,0.0,0.0,0.0,-0.0,-1.2788281418048333
76,264.09027143748216,0.0,-4.074074074074074,17.35,0.09035,0.0,0.0,0.0,0.0,1.094771872073138
77,1241.8414382038438,0.0,-4.444444444444445,17.3,0.09156,0.0,0.0,0.0,0.0,7.210381328469504
78,0.0,0.0,-4.62962962962963,17.5625,0.1019,0.0,0.0,0.0,-0.0,-1.2298783977152827
79,0.0,0.0,-4.62962962962963,18.0375,0.10890000000000001,0.0,1.0,1.0,-0.0,-1.3534173349522853
80,0.0,0.0,-4.62962962962963,18.625,0.0999,0.7733080400472785,0.0,0.0,-0.5141400626559128,-1.5040804952109195
81,1200.0,0.0,-4.074074074074074,19.3125,0.08263,2.100990226095167,0.0,0.0,0.3228867559226324,6.506895026064773
82,196.73800529336884,5.0,-3.703703703703704,20.0125,0.08042,3.956699598473871,1.0,0.0,-29.262139511360605,-0.13521566312462352
83,2900.0,-5.0,-3.518518518518519,20.625,0.07171,2.8424884964163857,0.0,1.0,0.33638621169828864,8.450074341827866
84,1468.548895147068,0.0,-3.518518518518519,21.05,0.07015,3.791886433012081,0.0,0.0,0.5289600815311226,7.168568225481447
85,785.533234713373,5.0,-4.2592592592592595,21.4499999999999,0.07756,2.3087298253414255,1.0,0.0,0.6110887072185871,3.7780600395149997
86,0.0,0.0,-4.814814814814815,21.7625,0.07858,1.2229488737367442,0.0,0.0,-0.539049735022863,-2.2687125032811206
87,2644.152278730111,-5.0,-4.814814814814815,21.8874999999999,0.08042,1.6077112928515422,0.0,1.0,0.18892300606887266,8.509875670014717
88,570.0526335497585,5.0,-5.37037037037037,21.8125,0.07858,2.175597111405096,1.0,0.0,0.9512493250730262,2.2870945125118256
89,2532.114086993268,-5.0,-5.7407407407407405,21.625,0.09690000000000001,1.4377397795445104,0.0,1.0,0.16621363520513896,8.649950876593659
90,2047.3008922480462,-5.0,-6.111111111111111,21.25,0.10690000000000001,0.43762683657331397,0.0,1.0,0.051292259384644295,8.53202494535324
91,2269.731262571536,-5.0,-6.666666666666666,20.7624999999999,0.12190000000000001,0.9935900986630851,0.0,1.0,0.11223032071455236,8.85313427188889
92,2028.6168160727564,-5.0,-7.037037037037036,20.175,0.12190000000000001,0.48259254667557916,0.0,1.0,0.0550625036257423,8.76444975978103
93,0.0,0.0,-7.222222222222221,19.75,0.0979,0.0,0.0,0.0,-0.0,-1.7859950481161944
94,0.6602015552807923,0.0,-7.222222222222221,19.2624999999999,0.10690000000000001,0.0,0.0,0.0,-0.0,-1.6588939178346018
95,762.0360098012458,0.0,-7.4074074074074066,18.7624999999999,0.07823999999999999,0.0,0.0,0.0,0.0,4.289830392822568
96,1788.1299885001245,-5.0,-7.4074074074074066,18.35,0.075,0.0,0.0,1.0,0.0,8.771513840746573
97,1080.6095697192695,0.0,-7.962962962962962,18.2124999999999,0.074,0.0,1.0,1.0,0.0,6.215613514408638
98,824.1865238196527,0.0,-8.148148148148147,18.1125,0.07204,0.0,0.0,0.0,0.0,4.834506315088987
99,1772.976362890388,-5.0,-8.333333333333332,18.0124999999999,0.074,0.0,0.0,1.0,0.0,8.822767377030713
100,0.0,0.0,-8.703703703703702,18.0,0.074,0.0,0.0,0.0,-0.0,-1.3437203748248046
101,0.0,0.0,-8.703703703703702,18.0,0.074,0.0,0.0,0.0,-0.0,-1.3437203748248046
102,260.47566007723754,0.0,-8.518518518518517,18.3499999999999,0.08600000000000001,0.0,0.0,0.0,0.0,0.80575934753877
103,950.4965485374909,0.0,-8.703703703703702,19.1,0.09416,0.0,0.0,0.0,0.0,5.307222897150757
104,48.902101256243256,0.0,-8.703703703703702,20.0749999999999,0.10421,0.7098653366757266,0.0,0.0,-0.4978792256059335,-1.4257781810675065
